Author ID,Date Created,Number of Likes,Number of Replies,Source of Tweet,Tweet
449403181,2024-11-19 16:30:55+00:00,0,0,,"RT @fluffygirl1199: sehat-sehat ya semua, jogja lagi hujan terus tiati sakit flu, minum air putih banyak-banyak yaa🫶🏻✨"
4410396941,2024-11-19 16:25:09+00:00,0,0,,"RT @fluffygirl1199: sehat-sehat ya semua, jogja lagi hujan terus tiati sakit flu, minum air putih banyak-banyak yaa🫶🏻✨"
2231963494,2024-11-19 16:19:16+00:00,0,0,,"RT @fluffygirl1199: sehat-sehat ya semua, jogja lagi hujan terus tiati sakit flu, minum air putih banyak-banyak yaa🫶🏻✨"
1826319039129681923,2024-11-19 16:14:39+00:00,0,0,,"@tiuqkang terbaru ni:
https://t.co/jDgk61GPIN"
1682993749,2024-11-19 16:14:04+00:00,0,0,,"RT @fluffygirl1199: sehat-sehat ya semua, jogja lagi hujan terus tiati sakit flu, minum air putih banyak-banyak yaa🫶🏻✨"
1826319039129681923,2024-11-19 16:12:58+00:00,0,0,,"@preacrher terbaru ni:
https://t.co/jDgk61GPIN"
1495307304,2024-11-19 16:08:49+00:00,0,0,,"RT @fluffygirl1199: sehat-sehat ya semua, jogja lagi hujan terus tiati sakit flu, minum air putih banyak-banyak yaa🫶🏻✨"
2677630939,2024-11-19 16:03:33+00:00,0,0,,"RT @fluffygirl1199: sehat-sehat ya semua, jogja lagi hujan terus tiati sakit flu, minum air putih banyak-banyak yaa🫶🏻✨"
1826319039129681923,2024-11-19 15:58:12+00:00,0,0,,"@firnass12 vidio terbaru:
https://t.co/jDgk61GPIN"
1826319039129681923,2024-11-19 15:57:30+00:00,0,0,,"@caramacih vidio terbaru:
https://t.co/jDgk61GPIN"
997436528,2024-11-19 15:55:10+00:00,0,0,,"RT @fluffygirl1199: sehat-sehat ya semua, jogja lagi hujan terus tiati sakit flu, minum air putih banyak-banyak yaa🫶🏻✨"
1154236663389802496,2024-11-19 15:50:24+00:00,0,1,,ini kalau 2 hari ke depan jogja ga ujan aku bakal percaya pawang itu ada 😭😭
1758414394651000832,2024-11-19 15:46:07+00:00,0,0,,RT @Pasutri_new_69: Cocok sama jogja yang baru hujan https://t.co/cPI6TXibZ8
1794945390267297792,2024-11-19 15:37:19+00:00,147,6,,"Sejak,Langit Menurunkan Hujan 
Maka saat itu juga air hujan menyembunyikan air mata dari kesedihan:v

#Jogja https://t.co/OqLaZFHpPh"
1082566636014456832,2024-11-19 15:35:39+00:00,0,0,,"kembalikan jogja ke cerah semula pls, males bgt tiap balik pasti ujan terus 😿"
1713041873944846336,2024-11-19 15:25:42+00:00,0,0,,jogja sukanya ujan pas sore aja
1133311906976952320,2024-11-19 15:18:35+00:00,0,0,,@PakRW__002 Jogja Hujan Berkah hujan indonesia menang semog konsisten dan masuk piala dunia
1627915721664778241,2024-11-19 15:17:29+00:00,0,1,,"@fluffygirl1199 Jogja lagi hujan terus
Banyak banyak minum air putih dan banyakin duit
😭😭😭"
1647956199512604672,2024-11-19 14:58:09+00:00,0,0,,"❇️
Repost Instagram @nsaalw

Pernah Kejebak Hujan di Sini? 

📍Malioboro, Yogyakarta

#wisatajogja #explorejogja #jogja https://t.co/5FBZsAuCmR"
1781873750180577280,2024-11-19 14:56:07+00:00,2,0,,"downfall downfall downfall, yang gw tau cuman
jogja hujan.
alias kenapa jogja sore hujan mulu dah, takut karat motor gw jd zflip lagi anj"
58164950,2024-11-19 14:50:38+00:00,0,0,,"This is the main reason why i prefer bluebird. Beneran kalo bisa milih ya mending milih bluebird aja soalnya kagak bakalan kejadian begini 😅😅
Bahkan pas kmren dari stasiun jogja aja, walaupun ujan deres, drivernya tetep mau ambil 🙏🏻☺️ https://t.co/h7YgOEzyAo"
2258113441,2024-11-19 14:48:32+00:00,0,0,,"RT @povmalo: Jogja kalo sore suka hujan, enak mam yang anget anget. Pesen online, tunggu, tinggal mam 😋

Finally setelah repurchase 3x akhi…"
4389169634,2024-11-19 14:35:51+00:00,0,0,,"RT @yourbbyhoneyy: Jogja hujan dingin ayo adu mekanik🥂

#availjogja #ExpoJOGJA https://t.co/tXclCM7UVt"
4389169634,2024-11-19 14:35:37+00:00,0,0,,"RT @xcharissasun: jogja hujan terus ya sayang🥹 mau pukpuk 😍
#ExpoJOGJA #jogja #availjogja https://t.co/vn6mnDVtyq"
1858660257607901184,2024-11-19 14:29:52+00:00,0,0,,"yuk sayang...hujan lho
partner jogja uhhh.....
area jogja panggilan hotel.
privasi nomer satu. #maba #mahasiswi #bojogja #bojogjacod #bojogjanodp
#tantejogja #stwjogja #gigolo #brondong #gigolojogja #3some #liburanjogja #openbo #malioboro #pijatsensual #partner"
1786616445767675904,2024-11-19 14:26:13+00:00,0,0,,"@ViantyTJP Meski gak nonton tapi ikut seneng akhirnya Indonesia menang lagi 🔥 

Gak minat ip karena gak punya duit 🙄 

Jogja hujan deras sore tadi 🌧🌧🌧"
1324243881949458432,2024-11-19 14:04:38+00:00,0,1,,"mau punya cowo, trs muterin jogja abis hujan😭"
1142846898971090956,2024-11-19 14:01:58+00:00,0,1,,"@pakejaketmerah Tau ga si, awal di jogja, dulu ada yg ngetik “mantrol” aku bingung bgt itu apaan 😭😭 ternyata jas ujan 🤣"
1845546143507501057,2024-11-19 13:20:54+00:00,0,1,,"doi pulang kerja, w habis jalan sendiri dari jogja. pulang kerja mau nungguin w yang krl an, padahal lagi hujan deres banget. terimakasih untuk waktu mu, dan upaya mu. https://t.co/HBoGZotnV5"
1654851817,2024-11-19 13:00:58+00:00,0,0,,"RT @yourbbyhoneyy: Jogja hujan dingin ayo adu mekanik🥂

#availjogja #ExpoJOGJA https://t.co/tXclCM7UVt"
1664838836428623873,2024-11-19 13:00:20+00:00,0,0,,Jogja selalu hujan 😓 https://t.co/d3rDxbp068
1894957807,2024-11-19 12:43:26+00:00,0,0,,"RT @yourbbyhoneyy: Jogja hujan dingin ayo adu mekanik🥂

#availjogja #ExpoJOGJA https://t.co/tXclCM7UVt"
1612469679154679808,2024-11-19 12:41:51+00:00,93,73,,"Jogja kalo sore suka hujan, enak mam yang anget anget. Pesen online, tunggu, tinggal mam 😋

Finally setelah repurchase 3x akhirnya ku review juga wkwkwk

📍 Mie Kari Sekuali, Depok, Sleman, Yogyakarta

Aku suka soalnya karinya gak pedes hehehe kalau mau pedes, ada dikasih bubuk… https://t.co/wfjEh3i8jA https://t.co/0lKnwNEHeN"
