Author ID,Date Created,Number of Likes,Number of Replies,Source of Tweet,Tweet
1149561557006745600,2024-11-19 08:25:40+00:00,1,0,,"baru nyampe jogja melakukan agenda pertama dengan melamun dan merokok saat hujan rasanya😭😭😭😭😭 pengen nangis, soalnya ini adalah hal ternyaman dan tertenang yang pernah aku lakukan sejauh 23 th ini"
1505827485136863233,2024-11-19 08:24:49+00:00,0,0,,jogja ujan njirr sialan
1629028608936390656,2024-11-19 08:22:17+00:00,0,1,,"@castleinz Aku di Jogja, kak 😭. Beberapa hari ini di sini emang sering hujan deres bangettt"
1169638214795055106,2024-11-19 08:20:19+00:00,0,0,,ini serius sampe jogja di kejutkan dengan hujan deras
778041444841816065,2024-11-19 08:16:46+00:00,0,0,,"RT @celoteh_paimin: terjebak derasnya hujan di kota jogja itu biasa, namun...
terjebak kenangan dengan orang di kota jogja itu pedihnya lua…"
1061066238342778881,2024-11-19 08:15:23+00:00,0,0,,alhamdulillah jogja kota hujan deras
2753706269,2024-11-19 08:10:12+00:00,0,1,,jogja ujan gusy. kaca jendelaku sampe berembun
1737875402612424704,2024-11-19 08:08:27+00:00,0,0,,"PLSSS PENGEN CEPET2 KE HOTELL 
nunggu hujan reda di jogja lama jg yh :("
212990442,2024-11-19 08:06:13+00:00,0,0,,"Jogja hujan deras tiap jam 12 keatas..
Apa kabar Bandung?"
88578344,2024-11-19 08:06:01+00:00,0,0,,Jogja ujan derassss
1212235842510442497,2024-11-19 08:03:43+00:00,0,0,,"@tubathu Have nice holiday, sebagian jogja hujan hari ini\( ö )/"
859902793,2024-11-19 08:02:09+00:00,0,0,,@heibyyyyyy Jogja hujan deras si kak
1692736739797073920,2024-11-19 08:00:45+00:00,0,0,,RT @Pasutri_new_69: jogja hbis hujan hawanya cocok bgt  buat bertanam💦💦💦 https://t.co/5zbOliy1Mq
1232518452990140416,2024-11-19 07:58:09+00:00,0,0,,"tentu aja nggak..hujan di jogja yg ada deres, angin, dan gluduk gak ada romantis2nya pliss🙂 https://t.co/720j2YMBho"
58728302,2024-11-19 07:55:59+00:00,0,0,,"ayo pak menteri bantu kami di Jogja, mumpung musim hujan juga rawan tumpukan sampah bau https://t.co/kpRsr7KvHH"
1233322012392607744,2024-11-19 07:55:36+00:00,1,2,,"Jogja bagian mana yang hujan?.

Bagian paling ikhlas melepasmu.🥲 https://t.co/iVomn1qxxv"
1289991821846749185,2024-11-19 07:51:01+00:00,0,2,,udah sampe di tahap trauma hujan di jogja. soalnya kos ku rembes mulu ya Allah😭😭😭😭😭
1612335300470280193,2024-11-19 07:50:57+00:00,0,0,,di Jogja tiap jam 2 hujan deres sampe malem
1583715433009537024,2024-11-19 07:49:59+00:00,0,0,,Jogja hobi amat hujan
1806743545644240896,2024-11-19 07:48:19+00:00,0,0,,"@mygeminist sinii hayuu ke jogja, ntar kt ujan ujanan😼"
1188049144281100293,2024-11-19 07:47:47+00:00,0,0,,@zwitie_ ujan di jogja syahdu bet
1682699357118943232,2024-11-19 07:45:33+00:00,0,0,,klo jogja hujan brrti itu tangisanku ga bisa nonton konser sebong
1583715433009537024,2024-11-19 07:44:48+00:00,0,0,,Jogja hobi hujan ya
1358661134853627906,2024-11-19 07:44:24+00:00,0,2,,gelo ni jogja pagi siang panasnya ngga ngotak sorenya mendung gelap hujan lebat
1251348914042662912,2024-11-19 07:43:28+00:00,0,0,,jogja sekali nya hujan lgsg hujan badai campur kilat anjg😇
1200074982140702721,2024-11-19 07:43:04+00:00,0,0,,"baru mau tidur siang🫵, rumah sepupu w bocor dan jebol😭. jogja rill hujan deres bgt + badaiii"
1219688789460701184,2024-11-19 07:42:40+00:00,0,0,,Buset jogja ujan deres + petir
1451585939197677577,2024-11-19 07:42:37+00:00,20,15,,Jogja yg hujan mana aja?
1503883553708265474,2024-11-19 07:42:27+00:00,4,3,,Kota jogja hujan ga ya
1418726752969379841,2024-11-19 07:42:12+00:00,0,0,,Jakarta deres ga ya? Jogja hujan deres bgt
1618654223335579649,2024-11-19 07:41:55+00:00,0,0,,"RT @elinysia: yaallah kapan Jogja stop hujan, pilekku makin parah anying"
1773949451524263936,2024-11-19 07:41:28+00:00,0,0,,"@Awi99347736 samaan kok, daerah Tugu jogja juga ujan nihh"
1832775449577226240,2024-11-19 07:40:19+00:00,0,0,,jogja hujan deras tp kok saya masi kepanasan bjir
2157326347,2024-11-19 07:38:55+00:00,0,1,,Sudah semiggu terakhir ini jogja hujan deras terus. Jadi bikin suka bengong dan kangen.
1649077129991311366,2024-11-19 07:38:00+00:00,5,0,,jogja ujan gni jd pgn cuddle #GayJogja
1228727208035803136,2024-11-19 07:35:42+00:00,0,0,,"Nah loh hujan deres lagi

ni jogja dah memasuki hari ke 4 atau 5 hujan deras berturut turut"
1393728878506512392,2024-11-19 07:35:16+00:00,0,0,,jogja hr ini kenapa ujan nya serem bgt ya gelap bgt mana angin lg
1430387409925984263,2024-11-19 07:34:38+00:00,0,2,,jogja hujan deres amat jir 😭
2568954504,2024-11-19 07:32:47+00:00,0,0,,anw jogja hujan deres bgt!! hari ini aku lagi ga turun praktik karena rencananya bakal bimbingan sm dosen
70298857,2024-11-19 07:32:46+00:00,0,1,,"Tapi beruntung pergi dari Jogja sekarang soalnya liat di medsos beberapa hari ini hujan deres gloomy sekali, pasti aku akan larut kedalam kegelapan itu😪. Agak deg degan dikit karena winter udah mulai dateng, takut ikut gloomy juga🥶."
1743596789243236352,2024-11-19 07:31:51+00:00,0,1,,@hannicimit jogja beneran hujan
1510427916181831680,2024-11-19 07:30:29+00:00,0,0,,RT @Mardyy_Bum: kalo sekarang hujan di jogja 10% kenangan sisanya macet dan banjir wkwkwk
1510337393731141633,2024-11-19 07:25:13+00:00,0,0,,"yaallah kapan Jogja stop hujan, pilekku makin parah anying"
1564480414961438721,2024-11-19 07:22:06+00:00,0,0,,"@sulkycatz Yay, have fun di Jogja! Jangan lupa sedia payung sebelum hujan, Jogja lagi hujan tiap hari. 🤍"
593228954,2024-11-19 07:21:19+00:00,0,0,,Otw jogja hujan-hujan sambil dengerin lagu nya bernadya.. ~
486214369,2024-11-19 07:16:57+00:00,0,1,,"bekerja di jogja nan hujan melanda, syahdu nda"
1858292969155305472,2024-11-19 07:10:09+00:00,0,0,,"Siang Jogja , udah mendung aja ni , alamat mau hujan ni hehehe
#jogja #cowokjogja #cowokstraight"
593344156,2024-11-19 07:05:49+00:00,1,0,,"Tribun Jogja - Curah Hujan Tinggi,  Pemkab Sleman Lakukan Mitigasi Potensi Bencana Longsor https://t.co/hiDCdxrBnb"
1719428913078915073,2024-11-19 07:05:11+00:00,0,0,,"RT @Melovemeself_: Jogja kota sedang hujan, enaknya ngewe cok cuaca gini tuh. 

Abis ngewe, cuddle sampe bobo.

Bangun malem langsung abis…"
1415937168782991364,2024-11-19 07:03:20+00:00,0,1,,@gimanamot Keknya bakal hujan deras ni jogja
479381396,2024-11-19 06:55:57+00:00,0,0,,"Hujan di jogja, 10% air sisanya tentang UMR https://t.co/fviWMyp7Hu"
1784839089528967168,2024-11-19 06:34:46+00:00,1,0,,"beberapa kali kena cancel pas lagi hujan jugaaa. jogja ni kalau hujan emang suka begini ya drivernya ternyata, ga pakai hemat padahal wkwkwk https://t.co/1NwVKUjtDo"
226076863,2024-11-19 06:29:11+00:00,0,1,,kalo sekarang hujan di jogja 10% kenangan sisanya macet dan banjir wkwkwk https://t.co/g5eyfTcWdi
1552632849819320320,2024-11-19 06:26:28+00:00,0,0,,"2 years ago, lagi di depok (jogja) hari ini. Masih di kereta, dan hujan deras sekali. Suasana nya masih sama, beda nya sedang tidak dalam perjalanan menuju jogja 💔 pain."
905543492,2024-11-19 06:02:11+00:00,0,0,,@yossioccy bandung dan jogja lg hujan tiap sore
1273531768180637696,2024-11-19 06:01:18+00:00,0,0,,"jogja kalo ga hujan badai ya panas anjim, siang siang gini gabisa tidur grgr panas, padahal udah pake baju setipis mungkin tetep aja bjirr😡"
3737719932,2024-11-19 05:40:14+00:00,0,2,,"Gapapa lah hujan di Jogja isinya kenangan, ntar kalo hujan yang turun aku nanti pada rebutan 😔😔 https://t.co/Z2q6sFXGxu"
1040186049215979520,2024-11-19 05:25:02+00:00,1,0,,"@merapi_uncover salah, hujan di jogja itu 90% wong2 neng ndalan dadi pembalap, sing 10% mambu sampah"
1137657014090211328,2024-11-19 04:52:04+00:00,0,0,,@merapi_uncover berhenti meromantisasi ujan di jogja anjir. udan angin og diromantisasi 🤡
1853360355734626304,2024-11-19 03:24:09+00:00,0,0,,"RT @story15346: Jogja Hujan gaes

#pasutriswing 
#3some
#threesomesemarang https://t.co/co1NP5aN6B"
1105807887295700999,2024-11-19 01:37:01+00:00,124,2,,"@vincemarcelli @idkwherelsetogo Kak di Jogja justru pd gak mau ambil kalo hujan dan harga murah, sering banget di cancel sama drivernya, alhasil aku selalu pake si biru skrg mah walau mahal, mobil terawat bersih dan drivernya ramah trs suka ada brpa lama drivernya kerja di si biru di layar depan"
1269894386038370305,2024-11-19 01:36:47+00:00,0,0,,"mau nonton siang tapi jogja panas bgtt, kalo sore hujan, kalo malam aku takut pulangnyaa"
1701598799041568770,2024-11-19 01:09:06+00:00,0,0,,"yang kemaren bilang jogja syahdu pas musim hujan

ya syahdu sihhh, tapi sepatuku cok😭 apalah iki, sepatu dua kok kebles kabeh lah😭 mana siki mendung😣"
328389816,2024-11-19 00:01:32+00:00,0,1,,"lapor pak @erickthohir ini jogja ujan dikit sering banget mati lampu tanpa pemberitahuan @pln_123 , belum lagi nanya di aplikasi pln csnya super lambat jawabanya dan tidak ada kejelasan estimasi waktu , merugikan banget ini . https://t.co/3C3T3jdZUW"
1794606304260243456,2024-11-18 21:41:35+00:00,0,0,,Jogja waktu hujan https://t.co/yB4nxzgt2D
1856973135423373312,2024-11-18 18:35:57+00:00,0,0,,"RT @susumanis2929: Jogja mang ujan ya, pantes dingin butuh yang anget cuddle gitu #GayJogja https://t.co/v1qIvi85XV"
980870263888752640,2024-11-18 15:58:23+00:00,0,0,,"Aaaa terharuu bgt tb tb nelpon karena dia liat berita jogja hujan badai terus khawatirrr 😭😭
Love nenek banyak banyak ❤️ https://t.co/Gv06QmCZTC"
1572875011274448897,2024-11-18 14:59:39+00:00,0,0,,@j4eminab Sama ka nab jogja ujan terusss😭
